Déplacement en Z corrigé (µm)	Effort normal (mN)
276,311077	-0,010383
276,365741	0,000433
276,410508	0,000433
276,475606	-0,010383
276,52724	0,000433
276,575306	0,000433
276,636836	-0,032016
276,698635	-0,0212
276,753568	-0,032016
276,805202	-0,032016
276,873599	-0,0212
276,935398	-0,0212
276,993629	-0,0212
277,045263	-0,0212
277,100196	-0,032016
277,155128	0,000433
277,206762	0,000433
277,251529	0,000433
277,292997	0,000433
277,344362	0,011249
277,389129	-0,010383
277,433628	0,000433
277,467961	0,011249
277,50916	0,011249
277,563824	0,000433
277,601725	-0,010383
277,636057	-0,010383
277,690721	-0,010383
277,735488	-0,032016
277,783555	-0,0212
277,828322	-0,032016
277,882986	-0,0212
277,937918	-0,0212
278,006315	-0,0212
278,058218	-0,042832
278,11315	-0,010383
278,174949	-0,010383
278,243615	-0,032016
278,305414	0,000433
278,363915	0,000433
278,43258	-0,010383
278,491081	0,011249
278,546013	0,011249
278,597378	0,011249
278,649012	0,011249
278,703945	0,022065
278,755041	-0,0212
278,792941	-0,0212
278,83744	-0,0212
278,878639	-0,032016
278,909673	-0,032016
278,950873	-0,032016
278,985206	-0,042832
279,019538	-0,042832
279,05717	-0,032016
279,088473	-0,032016
279,129672	-0,0212
279,170872	-0,010383
279,218938	-0,010383
279,263705	-0,010383
279,325236	0,000433
279,376869	0,000433
279,428503	-0,0212
279,490302	0,011249
279,5554	-0,010383
279,620498	-0,010383
279,682298	-0,010383
279,744097	-0,042832
279,812494	-0,010383
279,870994	-0,0212
279,922359	-0,010383
279,973993	-0,0212
280,028925	-0,0212
280,076991	-0,032016
280,131655	-0,0212
280,169825	-0,0212
280,217891	-0,010383
280,272554	-0,010383
280,303857	-0,010383
280,345057	0,000433
280,389555	0,000433
280,41729	-0,010383
280,45849	0,032881
280,492822	0,011249
280,534022	0,000433
280,571922	-0,032016
280,626318	0,000433
280,667517	-0,0212
280,715583	-0,0212
280,766948	-0,0212
280,821881	-0,010383
280,876813	-0,042832
280,935045	-0,0212
280,996844	-0,0212
281,048478	-0,0212
281,110277	0,000433
281,161911	0,000433
281,220411	0,000433
281,275344	0,000433
281,337143	0,011249
281,38191	0,011249
281,436842	0,000433
281,48464	0,022065
281,529676	0,000433
281,577473	-0,0212
281,625539	0,000433
281,666738	0,022065
281,710968	0,011249
281,742271	-0,010383
281,786769	0,000433
281,817803	-0,0212
281,862302	-0,010383
281,896634	-0,0212
281,941133	-0,0212
281,979033	-0,0212
282,027099	-0,042832
282,071867	-0,010383
282,119933	-0,010383
282,174865	-0,0212
282,233365	0,000433
282,288298	0,000433
282,34653	0,011249
282,395133	-0,010383
282,456664	0,011249
282,514895	-0,010383
282,579725	0,000433
282,631627	0,000433
282,693157	-0,032016
282,741223	-0,0212
282,796156	-0,032016
282,84779	-0,032016
282,905753	-0,042832
282,954087	-0,032016
283,002153	-0,042832
283,057086	-0,0212
283,105421	-0,032016
283,153487	-0,010383
283,201553	-0,032016
283,256486	0,011249
283,301253	-0,0212
283,349319	-0,010383
283,400684	-0,0212
283,442152	-0,010383
283,503682	0,011249
283,558346	-0,010383
283,606681	-0,0212
283,648149	-0,0212
283,713247	-0,010383
283,767911	-0,032016
283,819545	-0,042832
283,881075	-0,0212
283,939576	-0,042832
283,997807	-0,0212
284,059606	-0,0212
284,107672	-0,010383
284,176069	-0,0212
284,221105	-0,032016
284,276038	0,000433
284,320536	-0,0212
284,368871	0,000433
284,416937	-0,010383
284,461704	0,000433
284,509502	0,000433
284,537237	-0,010383
284,585034	-0,0212
284,629801	0,000433
284,664134	-0,010383
284,708364	-0,010383
284,739398	-0,042832
284,783896	-0,032016
284,831962	-0,042832
284,883327	-0,042832
284,928094	-0,032016
284,979459	-0,032016
285,027794	-0,010383
285,092892	-0,010383
285,148093	-0,010383
285,209624	0,000433
285,265094	0,000433
285,343656	0,000433
285,402157	0,011249
285,467255	0,011249
285,532622	0,000433
285,587823	0,000433
285,649353	0,022065
285,707585	0,000433
285,755651	-0,0212
285,807285	0,000433
285,855082	-0,010383
285,906447	-0,010383
285,934182	-0,0212
285,975113	-0,032016
286,002848	-0,032016
286,030314	-0,032016
286,061348	-0,0212
286,09898	-0,0212
286,136612	-0,0212
286,174781	-0,0212
286,215712	-0,010383
286,250313	-0,0212
286,301678	0,000433
286,353312	-0,010383
286,408245	-0,010383
286,466476	0,022065
286,524708	-0,0212
286,579909	0,000433
286,645007	0,000433
286,706806	0,000433
286,778502	-0,010383
286,837003	-0,042832
286,895234	-0,042832
286,950167	-0,0212
287,0018	-0,042832
287,056733	-0,0212
287,098201	-0,032016
287,146267	-0,0212
287,194333	-0,042832
287,245967	-0,0212
287,294033	-0,032016
287,335233	-0,0212
287,373133	-0,0212
287,421199	-0,010383
287,472564	0,032881
287,52063	-0,0212
287,555232	0,000433
287,609896	0,000433
287,664559	-0,010383
287,712894	-0,010383
287,771126	-0,010383
287,819192	-0,0212
287,877423	-0,0212
287,942522	-0,0212
288,004321	-0,010383
288,052387	0,000433
288,110887	-0,010383
288,16582	0,000433
288,220752	-0,0212
288,268818	0,000433
288,313585	0,000433
288,36495	0,011249
288,406419	0,000433
288,450917	0,022065
288,492116	0,022065
288,523419	0,022065
288,577814	0,011249
288,612416	0,000433
288,653615	-0,010383
288,687948	0,000433
288,72558	-0,0212
288,783543	-0,042832
288,824742	-0,042832
288,859344	-0,042832
288,907141	-0,053648
288,948609	-0,032016
289,006841	-0,0212
289,058475	-0,042832
289,126872	-0,0212
289,18894	-0,0212
289,260904	-0,032016
289,326271	0,011249
289,401804	-0,010383
289,474037	-0,010383
289,529507	-0,010383
289,614667	0,011249
289,683602	0,011249
289,752268	0,000433
289,810499	-0,010383
289,865432	-0,0212
289,913498	-0,010383
289,964863	-0,0212
289,999196	-0,042832
290,033529	-0,0212
290,057696	-0,053648
290,08873	-0,053648
290,119495	-0,042832
290,143663	-0,032016
290,177727	-0,0212
290,198595	-0,032016
290,219195	-0,0212
290,250229	-0,0212
290,287861	-0,0212
290,322462	-0,0212
290,363662	-0,010383
290,411728	-0,032016
290,463093	-0,0212
290,528191	-0,042832
290,593289	0,000433
290,644923	-0,042832
290,71332	-0,032016
290,788583	-0,053648
290,857249	-0,0212
290,919048	-0,042832
290,991013	-0,064464
291,046215	-0,0212
291,104715	-0,042832
291,166245	-0,042832
291,21458	-0,032016
291,262646	-0,0212
291,314011	-0,0212
291,342015	-0,032016
291,389812	-0,010383
291,431012	0,000433
291,472211	0,000433
291,506813	-0,010383
291,541146	-0,0212
291,585644	-0,0212
291,637009	-0,0212
291,681507	-0,0212
291,719408	-0,010383
291,763906	-0,0212
291,81857	-0,032016
291,860038	-0,0212
291,918001	-0,042832
291,9798	-0,042832
292,031434	-0,042832
292,083068	-0,0212
292,141568	-0,042832
292,1998	-0,032016
292,2583	-0,010383
292,320099	0,011249
292,375032	0,000433
292,429964	0,000433
292,481598	-0,0212
292,543128	0,000433
292,587896	-0,0212
292,642559	0,000433
292,67743	0,000433
292,738691	-0,0212
292,783459	-0,032016
292,838122	-0,053648
292,862559	-0,0212
292,917223	-0,032016
292,96502	-0,053648
292,99989	-0,042832
293,054554	-0,042832
293,095754	-0,053648
293,140521	-0,042832
293,185288	-0,0212
293,24022	-0,010383
293,298452	-0,010383
293,346787	0,000433
293,405287	-0,0212
293,467086	-0,010383
293,532184	0,011249
293,597282	0,000433
293,659082	-0,010383
293,720881	-0,010383
293,768947	-0,010383
293,820581	0,000433
293,878812	-0,0212
293,930177	-0,032016
293,968078	-0,042832
294,015875	-0,032016
294,063941	-0,032016
294,112007	-0,053648
294,146609	-0,042832
294,194406	-0,0212
294,232306	-0,010383
294,266908	-0,0212
294,308376	-0,032016
294,352875	-0,010383
294,400941	-0,0212
294,448738	-0,010383
294,497073	-0,010383
294,551737	0,000433
294,593205	-0,0212
294,641271	-0,0212
294,695935	-0,053648
294,754166	-0,032016
294,80883	-0,042832
294,853866	-0,042832
294,912098	-0,032016
294,980495	-0,042832
295,032128	-0,042832
295,093928	-0,042832
295,159026	-0,042832
295,210659	-0,032016
295,265861	-0,010383
295,310628	0,000433
295,372427	-0,010383
295,424061	0,000433
295,485591	-0,010383
295,530358	0,000433
295,571827	0,000433
295,623192	0,000433
295,66769	-0,010383
295,708889	0,000433
295,750089	-0,032016
295,781123	-0,032016
295,82892	-0,042832
295,866552	-0,053648
295,91105	-0,053648
295,942084	-0,032016
295,983284	-0,053648
296,031081	-0,0212
296,075848	-0,032016
296,117316	-0,042832
296,162083	-0,032016
296,220315	-0,010383
296,285413	-0,010383
296,333748	-0,010383
296,398846	-0,0212
296,457346	-0,010383
296,526012	-0,032016
296,577646	-0,010383
296,646043	-0,010383
296,714709	-0,0212
296,779538	-0,0212
296,827873	-0,042832
296,886104	-0,042832
296,941037	-0,053648
296,985804	-0,053648
297,037169	-0,032016
297,085235	-0,053648
297,133301	-0,042832
297,181367	-0,010383
297,226134	-0,032016
297,260736	-0,032016
297,298636	-0,042832
297,350001	-0,010383
297,394768	-0,010383
297,446133	-0,010383
297,484034	0,000433
297,5321	-0,010383
297,580166	-0,0212
297,631531	-0,010383
297,676298	-0,0212
297,734261	-0,010383
297,789194	-0,032016
297,840559	-0,032016
297,891924	-0,032016
297,93999	-0,0212
297,988324	-0,0212
298,049855	-0,032016
298,088024	-0,042832
298,139389	-0,032016
298,190754	-0,032016
298,242388	-0,010383
298,283856	-0,010383
298,331922	0,022065
298,373121	0,000433
298,424486	-0,010383
298,469253	-0,010383
298,517051	-0,010383
298,558519	0,000433
298,599718	0,000433
298,651083	0,000433
298,706016	-0,032016
298,76068	-0,0212
298,801879	-0,032016
298,853244	-0,042832
298,915044	-0,032016
298,963378	-0,0212
299,018042	-0,042832
299,069676	-0,032016
299,128445	-0,0212
299,196842	-0,032016
299,251775	-0,010383
299,316873	0,000433
299,375642	0,000433
299,437441	0,032881
299,492374	0,011249
299,550874	0,022065
299,602239	0,022065
299,653604	0,011249
299,698371	0,000433
299,742869	0,011249
299,773903	-0,010383
299,821701	-0,0212
299,856033	-0,010383
299,890366	-0,0212
299,9214	-0,0212
299,955733	-0,042832
299,993365	-0,042832
300,030997	-0,053648
300,062031	-0,0212
300,10323	-0,0212
300,137832	-0,0212
300,185898	0,000433
300,230934	0,000433
300,292464	-0,010383
300,343829	0,000433
300,405628	0,011249
300,474294	0,000433
300,532794	0,000433
300,60146	0,011249
300,670126	0,000433
300,748688	-0,010383
300,807189	-0,0212
300,879153	-0,010383
300,937385	-0,0212
300,995885	-0,032016
301,040652	-0,032016
301,109049	-0,010383
301,153817	-0,032016
301,198584	-0,010383
301,243082	-0,0212
301,28455	0,000433
301,329317	0,000433
301,370517	0,011249
301,40182	-0,0212
301,44275	0,000433
301,480651	0,000433
301,52185	-0,0212
301,566349	-0,0212
301,60398	-0,0212
301,635014	-0,0212
301,682812	-0,032016
301,734177	-0,0212
301,778944	-0,032016
301,830309	-0,0212
301,878375	-0,0212
301,939905	-0,0212
302,001704	-0,032016
302,059936	-0,042832
302,111838	-0,042832
302,173638	-0,0212
302,235437	-0,0212
302,290638	-0,010383
302,352437	0,000433
302,424402	0,000433
302,482902	0,000433
302,52767	-0,032016
302,585901	-0,0212
302,640834	-0,0212
302,685601	0,000433
302,736966	0,011249
302,781464	-0,032016
302,825963	-0,032016
302,856996	-0,0212
302,901495	-0,042832
302,939127	-0,053648
302,97346	-0,053648
303,001195	-0,042832
303,048992	-0,032016
303,083594	-0,0212
303,134959	-0,0212
303,176427	-0,010383
303,224493	-0,010383
303,282993	-0,010383
303,347822	-0,010383
303,396157	-0,010383
303,457956	0,011249
303,526353	0,011249
303,581286	0,000433
303,636219	0,000433
303,691151	0,011249
303,756249	-0,010383
303,801017	-0,010383
303,852381	-0,0212
303,897149	-0,0212
303,945215	0,000433
303,993281	-0,032016
304,037779	-0,032016
304,082277	-0,0212
304,11661	-0,0212
304,158079	0,000433
304,206145	0,000433
304,244045	0,000433
304,275079	0,011249
304,323145	0,022065
304,371211	0,000433
304,429174	0,022065
304,473941	0,011249
304,515141	0,022065
304,563475	0,022065
304,615109	-0,010383
304,676371	0,011249
304,731303	-0,010383
304,782937	-0,032016
304,858201	-0,010383
304,916432	-0,0212
304,978231	-0,0212
305,036732	-0,010383
305,095232	-0,032016
305,153732	0,000433
305,208665	0,000433
305,267165	0,000433
305,328964	0,011249
305,37703	0,022065
305,425096	0,011249
305,480029	0,011249
305,514631	0,000433
305,562697	0,022065
305,600329	0,022065
305,634661	0,000433
305,672562	0,022065
305,713493	-0,010383
305,747826	-0,010383
305,792324	-0,010383
305,833523	-0,0212
305,861258	-0,053648
305,919221	0,000433
305,967287	-0,0212
306,012054	-0,032016
306,066987	-0,0212
306,115322	-0,032016
306,177121	-0,010383
306,232054	-0,0212
306,290554	0,011249
306,355921	0,000433
306,431184	0,000433
306,486386	0,000433
306,55835	0,000433
306,616851	0,000433
306,67865	-0,010383
306,743479	-0,010383
306,798681	-0,032016
306,860211	-0,0212
306,914875	0,000433
306,956343	-0,0212
307,000842	-0,010383
307,048908	-0,032016
307,079942	-0,010383
307,127739	0,000433
307,152175	-0,0212
307,193375	-0,010383
307,234574	-0,0212
307,272475	0,011249
307,303509	0,000433
307,354873	0,011249
307,396073	0,011249
307,447438	0,011249
307,488906	0,000433
307,543839	0,000433
307,598503	0,000433
307,639971	-0,010383
307,711667	0,011249
307,759733	0,011249
307,807799	-0,010383
307,86603	-0,0212
307,937726	-0,010383
307,969298	0,000433
308,023962	-0,010383
308,075327	-0,0212
308,12696	-0,042832
308,178325	-0,032016
308,22666	-0,0212
308,278025	-0,0212
308,323061	-0,032016
308,374426	0,011249
308,422492	0,000433
308,477425	-0,0212
308,525491	0,011249
308,580423	-0,010383
308,631788	-0,010383
308,686721	0,011249
308,741385	-0,010383
308,793018	-0,010383
308,841353	-0,0212
308,902884	-0,010383
308,954517	-0,042832
309,022914	-0,0212
309,064383	-0,010383
309,122883	0,000433
309,184413	0,000433
309,22918	0,000433
309,287412	0,022065
309,325581	0,011249
309,376946	0,011249
309,421713	0,032881
309,462913	0,032881
309,497246	0,022065
309,541744	0,032881
309,56921	0,022065
309,603543	-0,010383
309,641175	0,022065
309,66891	-0,0212
309,703243	-0,010383
309,75104	-0,064464
309,795539	-0,032016
309,826573	-0,032016
309,87134	-0,0212
309,929571	-0,032016
309,980936	-0,032016
310,042467	0,000433
310,100967	-0,0212
310,159467	-0,010383
310,221266	0,000433
310,300098	0,000433
310,355568	0,011249
310,434399	0,011249
310,516529	0,011249
310,582165	0,000433
310,664295	0,022065
310,739827	-0,010383
310,801895	0,000433
310,870292	0,011249
310,925225	-0,0212
310,990323	-0,0212
311,03509	-0,032016
311,086186	-0,0212
311,120788	-0,010383
311,151822	-0,010383
311,182856	-0,010383
311,210322	0,000433
311,237789	-0,010383
311,258657	-0,0212
311,289422	0,000433
311,316889	0,011249
311,337757	0,011249
311,365223	0,000433
311,402855	0,000433
311,433889	0,000433
311,464654	-0,010383
311,522617	-0,0212
311,55392	-0,0212
311,615182	-0,0212
311,659949	-0,0212
311,731376	-0,0212
311,783278	-0,032016
311,851944	-0,042832
311,910444	-0,032016
311,982409	-0,053648
312,051075	-0,042832
312,116711	-0,0212
312,198841	-0,0212
312,271074	-0,010383
312,343308	-0,010383
312,411973	0,011249
312,47734	0,000433
312,546006	-0,0212
312,607805	0,011249
312,65917	0,011249
312,714372	0,000433
312,772334	-0,0212
312,810235	0,000433
312,841269	-0,0212
312,878632	-0,0212
312,912965	-0,0212
312,950597	-0,042832
312,981631	-0,0212
313,005798	-0,042832
313,033264	-0,032016
313,060731	-0,010383
313,091765	-0,032016
313,136263	-0,0212
313,187628	-0,010383
313,229096	-0,010383
313,273863	0,000433
313,328796	-0,0212
313,393894	0,000433
313,455693	0,000433
313,510626	0,022065
313,568857	0,000433
313,633955	0,000433
313,688888	-0,010383
313,743821	-0,0212
313,791887	-0,0212
313,846819	-0,032016
313,898184	-0,032016
313,949549	-0,042832
313,994316	-0,042832
314,042114	-0,064464
314,086881	-0,053648
314,121482	-0,042832
314,162682	-0,032016
314,207449	-0,032016
314,255515	-0,0212
314,30385	-0,010383
314,362081	0,000433
314,423612	0,000433
314,475514	-0,010383
314,537313	0,022065
314,595545	0,011249
314,663942	0,000433
314,72601	0,000433
314,801274	-0,010383
314,856206	-0,032016
314,918005	-0,010383
314,979536	-0,0212
315,027871	-0,032016
315,082535	-0,010383
315,127302	-0,0212
315,16877	-0,0212
315,216567	-0,032016
315,254468	0,000433
315,285502	0,011249
315,319835	-0,0212
315,357735	0,011249
315,405532	0,011249
315,433267	0,011249
315,4676	0,011249
315,495335	0,000433
315,543133	0,000433
315,591199	-0,0212
315,642564	-0,0212
315,687062	-0,0212
315,728262	-0,032016
315,786493	-0,032016
315,848292	-0,032016
315,906524	-0,042832
315,961456	-0,032016
316,029853	-0,032016
316,088354	-0,032016
316,146854	-0,0212
316,198488	-0,0212
316,267154	-0,010383
316,325654	0,000433
316,384154	0,011249
316,435788	0,022065
316,504454	0,022065
316,562685	0,022065
316,607721	0,011249
316,665952	0,011249
316,724184	0,022065
316,779117	0,000433
316,823615	-0,010383
316,864546	-0,0212
316,899147	-0,032016
316,943646	-0,0212
316,974411	-0,0212
317,002146	-0,032016
317,032911	-0,053648
317,067244	-0,042832
317,098009	-0,032016
317,122446	-0,010383
317,160346	-0,010383
317,204576	-0,0212
317,235878	-0,010383
317,283944	0,000433
317,332011	0,000433
317,386943	0,011249
