Déplacement en Z corrigé (µm)	Effort normal (mN)						
171,298942	0,802989						
171,36101	0,824621						
171,432975	0,824621						
171,50164	0,824621						
171,56344	0,813805						
171,608207	0,813805						
171,679903	0,792173						
171,72467	0,835437						
171,772736	0,792173						
171,80377	0,781357						
171,834804	0,781357						
171,872436	0,792173						
171,910336	0,802989						
171,937802	0,792173						
171,965538	0,813805						
171,989705	0,802989						
172,013872	0,835437						
172,0647	0,835437						
172,102869	0,813805						
172,151204	0,846253						
172,202569	0,85707						
172,254203	0,846253						
172,326167	0,85707						
172,398132	0,85707						
172,459931	0,85707						
172,528597	0,867886						
172,597263	0,85707						
172,66263	0,867886						
172,727728	0,867886						
172,799692	0,846253						
172,868358	0,824621						
172,919992	0,846253						
172,981791	0,85707						
173,043321	0,867886						
173,088357	0,878702						
173,139722	0,878702						
173,174324	0,867886						
173,208926	0,867886						
173,246557	0,91115						
173,277591	0,900334						
173,308357	0,878702						
173,329225	0,889518						
173,356691	0,878702						
173,391024	0,900334						
173,435523	0,921966						
173,469855	0,889518						
173,510786	0,878702						
173,53879	0,900334						
173,600052	0,900334						
173,658283	0,878702						
173,713216	0,878702						
173,76485	0,878702						
173,82335	0,91115						
173,895315	0,889518						
173,957382	0,878702						
174,029347	0,900334						
174,094983	0,900334						
174,163649	0,932782						
174,238912	0,943599						
174,304548	0,921966						
174,363048	0,943599						
174,42128	0,932782						
174,472913	0,921966						
174,520979	0,943599						
174,569045	0,932782						
174,606946	0,921966						
174,644578	0,921966						
174,682478	0,921966						
174,723678	0,921966						
174,771475	0,921966						
174,812406	0,91115						
174,833274	0,932782						
174,864308	0,932782						
174,902209	0,921966						
174,946976	0,932782						
174,995042	0,943599						
175,03954	0,943599						
175,08074	0,965231						
175,122477	0,965231						
175,187575	0,954415						
175,242239	0,965231						
175,293872	0,986863						
175,35897	0,976047						
175,414172	0,986863						
175,462507	0,965231						
175,527336	0,976047						
175,585568	0,986863						
175,633902	0,997679						
175,681968	0,954415						
175,736632	0,954415						
175,784698	0,965231						
175,832764	0,976047						
175,870934	0,965231						
175,925598	0,976047						
175,970096	0,976047						
176,011564	0,976047						
176,052764	0,986863						
176,090933	0,986863						
176,128833	0,997679						
176,183497	0,986863						
176,224965	0,997679						
176,269464	0,997679						
176,313962	0,986863						
176,35543	1,008495						
176,399929	1,008495						
176,45816	1,008495						
176,506226	0,997679						
176,561159	1,008495						
176,616092	0,997679						
176,677891	0,986863						
176,736122	0,976047						
176,791324	0,986863						
176,846256	0,976047						
176,911354	0,997679						
176,969855	0,997679						
177,028355	1,008495						
177,083288	0,997679						
177,138489	1,040944						
177,200288	1,040944						
177,251653	1,030128						
177,303287	1,019311						
177,351622	1,05176						
177,402987	1,062576						
177,440887	1,05176						
177,488684	1,040944						
177,533452	1,040944						
177,571352	1,040944						
177,602386	1,030128						
177,656781	1,05176						
177,691114	1,030128						
177,729015	1,019311						
177,766915	1,040944						
177,81828	1,008495						
177,863047	1,040944						
177,911113	1,030128						
177,966046	1,05176						
178,01768	1,073392						
178,079479	1,062576						
178,131113	1,073392						
178,189344	1,084208						
178,247844	1,10584						
178,302777	1,073392						
178,361009	1,095024						
178,41621	1,084208						
178,471143	1,073392						
178,532942	1,10584						
178,591173	1,073392						
178,642807	1,084208						
178,694172	1,073392						
178,752403	1,073392						
178,803768	1,062576						
178,855402	1,084208						
178,899901	1,062576						
178,941369	1,073392						
178,989435	1,073392						
179,027335	1,084208						
179,0787	1,095024						
179,113571	1,095024						
179,161637	1,10584						
179,213002	1,10584						
179,271233	1,138289						
179,316269	1,127473						
179,361036	1,138289						
179,412401	1,095024						
179,470633	1,127473						
179,532432	1,116657						
179,587364	1,127473						
179,638729	1,138289						
179,687064	1,116657						
179,755461	1,127473						
179,806826	1,10584						
179,855161	1,116657						
179,913124	1,127473						
179,95816	1,127473						
180,009525	1,138289						
180,044126	1,138289						
180,078728	1,149105						
180,123226	1,138289						
180,161127	1,149105						
180,199027	1,159921						
180,233629	1,159921						
180,277859	1,159921						
180,305594	1,170737						
180,356959	1,192369						
180,401457	1,181553						
180,439626	1,149105						
180,497589	1,170737						
180,549223	1,149105						
180,607454	1,170737						
180,662387	1,149105						
180,720619	1,149105						
180,77582	1,159921						
180,844217	1,159921						
180,902717	1,159921						
180,95765	1,159921						
181,009284	1,181553						
181,067784	1,181553						
181,122716	1,181553						
181,17435	1,203186						
181,229283	1,203186						
181,274319	1,192369						
181,33255	1,192369						
181,377317	1,224818						
181,431712	1,235634						
181,469882	1,214002						
181,51438	1,214002						
181,559147	1,214002						
181,603914	1,214002						
181,651712	1,192369						
181,696479	1,214002						
181,744276	1,224818						
181,782177	1,214002						
181,820077	1,192369						
181,861277	1,214002						
181,892311	1,203186						
181,93351	1,203186						
181,971411	1,224818						
182,015909	1,235634						
182,05381	1,235634						
182,098577	1,235634						
182,146643	1,268082						
182,201575	1,24645						
182,253209	1,268082						
182,301544	1,257266						
182,359775	1,257266						
182,431471	1,257266						
182,479806	1,257266						
182,548203	1,278898						
182,596538	1,257266						
182,658068	1,257266						
182,706134	1,24645						
182,757768	1,235634						
182,812701	1,235634						
182,867633	1,235634						
182,915699	1,24645						
182,957168	1,257266						
183,005234	1,24645						
183,046433	1,24645						
183,081035	1,278898						
183,115368	1,289715						
183,152999	1,300531						
183,194199	1,289715						
183,225502	1,311347						
183,263402	1,278898						
183,304333	1,311347						
183,345532	1,322163						
183,400465	1,300531						
183,448531	1,311347						
183,510061	1,300531						
183,558396	1,300531						
183,616896	1,300531						
183,681995	1,268082						
183,743525	1,278898						
183,798726	1,300531						
183,863825	1,300531						
183,925624	1,300531						
183,973959	1,332979						
184,032459	1,322163						
184,087391	1,343795						
184,142324	1,343795						
184,180493	1,365427						
184,235157	1,343795						
184,276625	1,354611						
184,32799	1,365427						
184,36919	1,332979						
184,410389	1,343795						
184,451589	1,354611						
184,48619	1,343795						
184,527121	1,343795						
184,568321	1,354611						
184,605952	1,354611						
184,650451	1,354611						
184,698517	1,332979						
184,739716	1,354611						
184,784483	1,354611						
184,829251	1,365427						
184,887482	1,376244						
184,942415	1,38706						
184,994317	1,397876						
185,045951	1,38706						
185,104451	1,397876						
185,176416	1,419508						
185,231617	1,419508						
185,296447	1,397876						
185,355216	1,38706						
185,413716	1,419508						
185,482113	1,397876						
185,540613	1,408692						
185,605711	1,38706						
185,660644	1,38706						
185,715576	1,397876						
185,773539	1,365427						
185,825173	1,38706						
185,866641	1,38706						
185,900974	1,397876						
185,942174	1,408692						
185,973476	1,408692						
186,031708	1,419508						
186,059443	1,430324						
186,100642	1,44114						
186,128377	1,44114						
186,183041	1,451956						
186,227808	1,430324						
186,272575	1,44114						
186,330538	1,44114						
186,368439	1,430324						
186,426939	1,484405						
186,485171	1,451956						
186,540103	1,462773						
186,591737	1,451956						
186,653536	1,451956						
186,708469	1,44114						
186,776866	1,451956						
186,832067	1,44114						
186,887	1,462773						
186,938633	1,473589						
186,997134	1,462773						
187,041901	1,495221						
187,086668	1,495221						
187,131166	1,506037						
187,169067	1,484405						
187,196802	1,506037						
187,238001	1,495221						
187,285799	1,516853						
187,330297	1,527669						
187,3616	1,495221						
187,409397	1,495221						
187,440431	1,495221						
187,495095	1,506037						
187,536294	1,495221						
187,574195	1,516853						
187,632158	1,484405						
187,666759	1,495221						
187,714825	1,473589						
187,766459	1,506037						
187,811226	1,516853						
187,866159	1,516853						
187,924659	1,538485						
187,983159	1,516853						
188,034793	1,549302						
188,089726	1,538485						
188,148226	1,549302						
188,216623	1,549302						
188,268257	1,538485						
188,323189	1,549302						
188,381421	1,549302						
188,419859	1,538485						
188,477822	1,516853						
188,522589	1,538485						
188,573954	1,527669						
188,628887	1,549302						
188,680251	1,527669						
188,718152	1,495221						
188,76265	1,538485						
188,810985	1,516853						
188,855752	1,549302						
188,907117	1,538485						
188,93842	1,560118						
188,979619	1,549302						
189,031253	1,570934						
189,092784	1,592566						
189,134252	1,592566						
189,185617	1,603382						
189,233952	1,603382						
189,285585	1,592566						
189,350415	1,614198						
189,405347	1,603382						
189,46028	1,625014						
189,505047	1,58175						
189,556412	1,592566						
189,591014	1,592566						
189,64211	1,603382						
189,686877	1,603382						
189,741541	1,625014						
189,772844	1,58175						
189,803877	1,625014						
189,845077	1,63583						
189,879679	1,63583						
189,920609	1,646647						
189,945045	1,63583						
189,982677	1,668279						
190,013711	1,625014						
190,054911	1,63583						
190,099409	1,657463						
190,144176	1,63583						
190,185376	1,646647						
190,243607	1,625014						
190,305138	1,657463						
190,360339	1,63583						
190,425437	1,646647						
190,480638	1,63583						
190,555902	1,657463						
190,634465	1,63583						
190,689935	1,657463						
190,772065	1,646647						
190,823967	1,657463						
190,889065	1,679095						
190,951133	1,679095						
191,016232	1,668279						
191,071433	1,689911						
191,112901	1,689911						
191,167834	1,700727						
191,219467	1,689911						
191,260667	1,711543						
191,305165	1,711543						
191,326034	1,700727						
191,356799	1,711543						
191,384534	1,700727						
191,425196	1,689911						
191,449363	1,689911						
191,47683	1,689911						
191,507864	1,700727						
191,53533	1,668279						
191,569932	1,689911						
191,631193	1,700727						
191,666064	1,700727						
191,717697	1,700727						
191,77263	1,711543						
191,83113	1,733176						
191,903095	1,733176						
191,954997	1,733176						
192,043725	1,754808						
192,109092	1,743992						
192,17116	1,754808						
192,246424	1,765624						
192,311791	1,743992						
192,380188	1,754808						
192,43209	1,754808						
192,493621	1,743992						
192,545254	1,743992						
192,603486	1,743992						
192,644954	1,754808						
192,692751	1,743992						
192,727353	1,722359						
192,771851	1,754808						
192,809752	1,743992						
192,844354	1,754808						
192,878686	1,77644						
192,923185	1,765624						
192,964653	1,787256						
