Déplacement en Z corrigé (µm)	Effort normal (mN)
49,85492	0,005192
49,906285	0,005192
49,95765	-0,005624
50,009015	-0,005624
50,063947	-0,016441
50,129046	-0,016441
50,180679	-0,005624
50,238911	-0,048889
50,300979	-0,016441
50,362778	-0,016441
50,424577	-0,016441
50,486376	-0,016441
50,548176	-0,027257
50,593211	0,005192
50,651443	-0,016441
50,706376	0,016008
50,761308	0,026824
50,815972	0,005192
50,864038	0,03764
50,89864	0,03764
50,946706	0,005192
50,994772	-0,005624
51,035971	-0,005624
51,073603	0,005192
51,114803	-0,005624
51,156002	-0,038073
51,197202	-0,027257
51,2417	-0,027257
51,296364	-0,027257
51,341131	-0,016441
51,385898	-0,016441
51,440831	-0,027257
51,488897	-0,016441
51,533664	-0,005624
51,578431	0,016008
51,64023	0,005192
51,704791	0,005192
51,743229	0,016008
51,80146	0,016008
51,86326	0,005192
51,925059	-0,005624
51,979991	-0,016441
52,045089	-0,005624
52,100022	-0,016441
52,158254	-0,016441
52,213186	-0,027257
52,26482	-0,048889
52,332948	-0,027257
52,377984	-0,038073
52,42605	-0,016441
52,474116	-0,005624
52,522182	-0,005624
52,566681	-0,016441
52,60485	-0,016441
52,659514	0,016008
52,697683	0,005192
52,74245	0,016008
52,803981	0,016008
52,84215	0,005192
52,890216	0,005192
52,955045	0,005192
53,00641	0,005192
53,061343	-0,005624
53,112977	-0,038073
53,171208	-0,027257
53,242904	-0,005624
53,287671	-0,016441
53,342604	0,005192
53,404403	-0,027257
53,44917	-0,005624
53,497236	-0,005624
53,548601	-0,005624
53,600235	-0,005624
53,645002	0,016008
53,68647	-0,005624
53,737835	0,016008
53,779035	0,016008
53,830668	-0,005624
53,871868	0,005192
53,916366	0,005192
53,967731	0,016008
54,019096	-0,005624
54,056997	0,005192
54,108362	-0,016441
54,156428	-0,005624
54,207793	-0,016441
54,269323	-0,005624
54,317658	-0,005624
54,369023	-0,005624
54,417358	-0,016441
54,475858	-0,016441
54,53079	-0,016441
54,589022	-0,005624
54,637088	0,016008
54,688991	0,016008
54,747222	0,026824
54,798856	0,016008
54,846922	0,016008
54,91202	0,005192
54,960086	0,016008
55,015019	0,005192
55,063085	0,016008
55,11445	-0,005624
55,165546	-0,016441
55,203446	-0,016441
55,244915	-0,016441
55,289413	-0,016441
55,324015	-0,027257
55,375111	-0,048889
55,409712	-0,048889
55,450912	-0,016441
55,498978	-0,016441
55,540177	-0,027257
55,581646	-0,005624
55,643176	-0,005624
55,684644	0,005192
55,739577	0,005192
55,807974	0,005192
55,859608	0,005192
55,921407	0,016008
55,979907	0,005192
56,041438	-0,005624
56,099938	0,005192
56,161468	0,005192
56,213102	-0,016441
56,271334	-0,005624
56,322967	-0,005624
56,371033	-0,048889
56,419099	-0,027257
56,477331	-0,005624
56,51853	-0,016441
56,566596	-0,016441
56,604497	-0,005624
56,639099	0,005192
56,687165	0,016008
56,718199	0,005192
56,762697	0,026824
56,79703	0,026824
56,841528	0,016008
56,879429	0,026824
56,930794	0,016008
56,975561	0,005192
57,023358	-0,005624
57,067856	0,005192
57,122789	-0,005624
57,170855	-0,016441
57,225788	-0,027257
57,277153	-0,027257
57,338683	-0,027257
57,393616	-0,005624
57,438652	-0,038073
57,493584	-0,016441
57,558682	-0,005624
57,607017	-0,005624
57,66195	0,005192
57,713584	0,005192
57,768516	0,016008
57,823449	0,016008
57,878381	0,016008
57,923148	0,005192
57,974513	0,016008
58,025878	0,005192
58,070646	-0,016441
58,111845	-0,016441
58,166509	-0,016441
58,204409	-0,027257
58,252475	-0,016441
58,306871	-0,027257
58,348339	-0,016441
58,38294	-0,027257
58,434305	-0,027257
58,475505	-0,016441
58,520272	-0,027257
58,565039	-0,005624
58,616673	0,016008
58,668038	-0,005624
58,716373	0,016008
58,771305	0,005192
58,829537	0,005192
58,888037	0,005192
58,946269	0,016008
58,997633	-0,005624
59,055865	0,016008
59,107499	-0,016441
59,16573	0,005192
59,210229	-0,016441
59,26846	-0,005624
59,323393	-0,016441
59,364592	-0,027257
59,412927	-0,027257
59,464023	0,005192
59,505491	-0,005624
59,550259	-0,016441
59,584591	-0,005624
59,622492	0,016008
59,656825	0,005192
59,694725	0,016008
59,742792	0,005192
59,790858	0,016008
59,835356	0,026824
59,873256	0,026824
59,917755	0,026824
59,986152	0,005192
60,034218	-0,005624
60,089151	-0,016441
60,147382	-0,016441
60,212749	-0,038073
60,27098	-0,016441
60,329481	-0,005624
60,394579	-0,016441
60,463245	-0,027257
60,521745	0,005192
60,586843	-0,005624
60,642044	0,016008
60,690379	0,026824
60,758776	0,03764
60,807111	0,03764
60,865343	0,026824
60,913409	0,026824
60,947741	0,026824
60,985642	0,026824
61,033439	0,016008
61,068041	0,016008
61,119137	-0,005624
61,146872	-0,016441
61,187803	-0,016441
61,218837	-0,016441
61,263335	-0,038073
61,3147	-0,027257
61,3559	-0,016441
61,387202	-0,005624
61,438567	-0,005624
61,496799	-0,005624
61,548433	0,016008
61,589901	0,016008
61,648132	0,016008
61,706633	0,016008
61,771731	0,016008
61,830231	0,016008
61,888731	0,016008
61,950531	-0,005624
62,01233	0,005192
62,07386	-0,005624
62,138958	-0,016441
62,204056	-0,005624
62,252122	-0,027257
62,306786	-0,027257
62,355121	-0,027257
62,406755	-0,027257
62,45812	-0,016441
62,502618	-0,016441
62,533921	-0,027257
62,592152	-0,005624
62,633621	0,005192
62,678388	0,005192
62,716288	0,005192
62,764354	0,026824
62,822586	-0,005624
62,870652	0,016008
62,918718	0,005192
62,966784	0,016008
63,018149	-0,027257
63,066215	-0,016441
63,120879	-0,016441
63,165377	-0,027257
63,213443	-0,016441
63,268376	-0,027257
63,32304	-0,005624
63,367807	-0,027257
63,412574	-0,027257
63,464208	-0,005624
63,51914	-0,005624
63,567206	-0,016441
63,608675	0,005192
63,656741	-0,016441
63,704807	0,005192
63,746006	0,005192
63,794072	-0,005624
63,842138	-0,016441
63,890204	0,005192
63,938002	-0,005624
63,982769	-0,005624
64,034134	-0,016441
64,085499	-0,070521
64,137132	-0,016441
64,198663	-0,016441
64,253595	-0,027257
64,301661	-0,048889
64,363461	-0,027257
64,415094	-0,027257
64,470027	-0,016441
64,528259	-0,016441
64,576593	-0,005624
64,628227	-0,016441
64,68316	0,005192
64,738092	-0,005624
64,786427	0,005192
64,851256	0,005192
64,892725	-0,005624
64,937223	0,016008
64,98199	-0,005624
65,036385	0,005192
65,074286	-0,005624
65,115485	-0,016441
65,159984	-0,016441
65,191018	-0,038073
65,235516	-0,048889
65,276984	-0,038073
65,324782	-0,048889
65,359114	-0,027257
65,400583	-0,016441
65,455515	-0,038073
65,50688	-0,016441
65,555215	0,005192
65,616745	-0,005624
65,66508	-0,005624
65,726879	0,016008
65,785111	-0,005624
65,850209	-0,005624
65,912277	0,005192
65,977375	-0,005624
66,039174	-0,005624
66,104272	-0,016441
66,1757	-0,005624
66,221004	-0,016441
66,275937	-0,027257
66,334168	-0,016441
66,388832	-0,016441
66,437167	-0,027257
66,478367	-0,027257
66,523134	-0,038073
66,5712	-0,016441
66,6091	-0,016441
66,653599	-0,016441
66,6882	0,016008
66,732699	-0,005624
66,770599	0,005192
66,811799	0,005192
66,856297	0,016008
66,890899	-0,005624
66,938696	0,005192
66,983463	-0,005624
67,041695	-0,027257
67,09306	-0,027257
67,141126	-0,016441
67,202656	-0,027257
67,260888	-0,027257
67,312521	-0,027257
67,370753	-0,027257
67,419088	-0,027257
67,470721	-0,016441
67,532252	-0,016441
67,57372	-0,027257
67,622055	0,005192
67,680286	0,016008
67,728352	0,016008
67,762954	0,005192
67,817618	-0,005624
67,865684	-0,005624
67,910451	-0,016441
67,961816	-0,016441
68,003015	-0,016441
68,047514	-0,005624
68,092281	-0,027257
68,143646	-0,038073
68,201877	-0,038073
68,246645	-0,038073
68,301577	-0,038073
68,359809	-0,038073
68,414741	-0,027257
68,472973	-0,027257
68,528174	-0,005624
68,589973	-0,016441
68,644906	-0,005624
68,689942	-0,005624
68,758339	0,005192
68,809973	0,026824
68,864905	0,005192
68,909672	0,005192
68,971203	-0,005624
69,01597	0,016008
69,067335	-0,005624
69,115132	-0,016441
69,156332	-0,005624
69,201099	-0,027257
69,245597	-0,016441
69,286797	0,016008
69,327996	-0,048889
69,369196	-0,027257
69,410395	-0,038073
69,448296	-0,038073
69,489495	-0,005624
69,533993	-0,027257
69,572163	-0,027257
69,61693	-0,016441
69,664996	-0,005624
69,723227	-0,016441
69,774592	0,005192
69,829525	-0,005624
69,887757	-0,005624
69,949556	0,016008
70,004488	0,005192
70,056122	-0,005624
70,117653	-0,005624
70,182751	-0,027257
70,237683	-0,027257
70,292616	-0,027257
70,347549	-0,016441
70,402481	-0,027257
70,454115	-0,038073
70,509047	-0,038073
70,557382	-0,016441
70,615614	-0,005624
70,653514	-0,005624
70,694714	0,005192
70,739481	0,005192
70,767216	0,016008
70,815013	-0,005624
70,849346	-0,005624
70,886978	0,005192
70,92158	-0,005624
70,969377	0,005192
71,013875	0,005192
71,058642	-0,005624
71,10644	-0,027257
71,158073	-0,027257
71,203109	-0,016441
71,284702	-0,005624
71,333037	-0,038073
71,398135	-0,016441
71,459934	-0,016441
71,511837	-0,005624
71,580234	-0,005624
71,642033	0,005192
71,700533	-0,005624
71,752167	0,005192
71,803532	0,005192
71,851866	0,016008
71,903231	0,005192
71,951297	0,016008
71,985899	-0,027257
72,037264	0,005192
72,088629	0,016008
72,129829	-0,027257
72,177626	-0,027257
72,218825	-0,027257
72,266891	-0,005624
72,304792	-0,027257
72,356157	-0,027257
72,407522	-0,016441
72,462454	-0,016441
72,510789	-0,016441
72,562423	-0,027257
72,624222	0,005192
72,675856	-0,005624
72,730788	0,005192
72,782422	-0,005624
72,843953	-0,016441
72,898885	0,016008
72,950519	0,016008
73,001884	0,016008
73,046651	-0,005624
73,08785	-0,005624
73,146082	-0,005624
73,200746	-0,005624
73,248812	-0,005624
73,279846	-0,016441
73,324613	-0,016441
73,382576	-0,016441
73,424044	-0,005624
73,47211	-0,016441
73,510011	-0,016441
73,564943	-0,016441
73,616577	0,005192
73,667942	0,005192
73,705842	-0,005624
73,760775	0,005192
73,819275	0,005192
73,877507	-0,005624
73,922274	0,005192
73,990402	0,005192
74,049171	0,016008
74,100805	-0,005624
74,168933	-0,005624
74,223866	-0,016441
74,285665	-0,016441
74,334	-0,027257
74,39553	-0,005624
74,450463	-0,016441
74,502097	-0,016441
74,550163	-0,005624
74,591362	-0,005624
74,635861	-0,016441
74,667163	0,016008
74,711662	-0,005624
74,742696	-0,016441
74,787194	0,005192
74,831692	0,005192
74,856128	0,016008
74,897328	-0,016441
74,938527	0,005192
74,986325	-0,005624
75,027524	-0,016441
75,07559	-0,016441
75,130523	-0,027257
75,178589	-0,016441
75,23682	-0,038073
75,291753	-0,038073
75,360419	-0,048889
75,418919	-0,038073
75,490884	-0,048889
75,55955	-0,027257
75,628215	-0,048889
75,683417	0,005192
75,752082	0,026824
75,817181	0,005192
75,875681	0,005192
75,923747	0,016008
75,988845	0,03764
76,033612	0,005192
76,081678	0,005192
76,119579	0,016008
76,167376	0,005192
76,215442	-0,016441
76,25994	-0,005624
76,294273	-0,027257
76,338772	-0,038073
76,366507	-0,016441
76,411005	-0,027257
76,452205	-0,027257
76,490105	-0,027257
76,524438	-0,016441
76,56207	-0,038073
76,593373	-0,005624
76,648036	0,016008
76,706268	0,005192
76,747736	-0,016441
76,795802	0,026824
76,847436	-0,005624
76,919132	0,005192
76,974333	0,016008
77,032565	0,016008
77,097663	0,005192
77,159462	-0,027257
77,22456	-0,016441
77,276194	-0,016441
77,344591	-0,027257
77,40639	-0,027257
77,457755	-0,038073
77,509389	-0,027257
77,56762	-0,016441
77,615955	-0,005624
77,663752	-0,005624
77,695324	0,005192
77,729926	-0,005624
77,777723	0,016008
77,818922	-0,005624
77,856823	0,016008
77,884558	0,016008
77,935654	0,016008
77,976854	0,016008
78,014754	-0,005624
78,059253	-0,005624
78,113916	-0,005624
78,151817	-0,016441
78,213347	-0,027257
78,264712	-0,027257
78,313047	-0,016441
78,364412	-0,016441
78,419345	-0,038073
78,474277	-0,005624
78,525911	-0,005624
78,580575	0,005192
78,625611	-0,016441
78,673946	-0,005624
78,732177	-0,016441
78,786841	0,005192
78,821711	0,005192
78,886541	0,016008
78,931308	-0,005624
78,976075	0,005192
79,017274	-0,005624
79,068639	-0,005624
79,126602	-0,027257
79,164503	-0,027257
79,205702	-0,027257
79,250201	-0,027257
79,298267	-0,027257
79,349632	-0,016441
79,387532	-0,038073
79,425433	-0,038073
79,463333	-0,016441
79,518266	-0,016441
79,5699	-0,016441
79,621265	-0,005624
79,669599	0,005192
79,73113	-0,005624
79,779465	-0,016441
79,841264	-0,027257
79,896196	-0,005624
79,957996	0,005192
80,019526	-0,005624
80,081325	0,005192
80,136258	-0,016441
80,201356	-0,027257
80,259587	-0,016441
80,31452	-0,016441
80,359287	-0,038073
80,41422	-0,027257
80,462017	-0,027257
80,500186	-0,038073
80,548252	-0,027257
80,586153	-0,038073
80,63395	-0,016441
80,671851	-0,027257
80,716349	-0,016441
80,744084	-0,005624
80,785284	-0,005624
80,830051	0,005192
80,877848	-0,016441
80,922615	-0,016441
80,980847	-0,016441
81,028913	-0,016441
81,09731	-0,016441
81,152243	-0,027257
81,214042	-0,027257
81,275841	-0,038073
81,33764	-0,027257
81,39614	-0,027257
81,471404	-0,027257
81,54007	-0,027257
81,588405	-0,016441
81,650204	-0,016441
81,705136	-0,005624
81,75677	-0,016441
81,801537	0,005192
81,846036	-0,005624
81,897401	-0,005624
81,941899	0,005192
81,976501	0,016008
82,000668	0,005192
82,0383	0,016008
82,062467	-0,005624
82,096531	-0,005624
82,134163	0,005192
82,172064	-0,005624
82,206397	-0,027257
82,254194	-0,027257
82,298961	-0,038073
82,347027	-0,038073
82,405259	-0,027257
82,450026	-0,016441
82,508257	-0,016441
82,556592	-0,016441
82,628557	-0,005624
82,68019	0,005192
82,724958	-0,016441
82,786757	-0,005624
82,845257	0,016008
82,906787	0,005192
82,954853	-0,005624
83,009786	-0,005624
83,064719	-0,016441
83,119651	-0,016441
83,177883	-0,016441
83,232816	-0,016441
83,291047	-0,038073
83,342681	-0,038073
83,397613	-0,038073
83,452546	-0,027257
83,507479	-0,038073
83,559112	-0,038073
83,614045	-0,016441
83,665679	-0,016441
83,72391	-0,005624
83,765378	0,005192
83,82361	0,016008
83,878543	0,005192
83,930176	0,026824
83,968077	-0,005624
84,026308	0,005192
84,064209	0,026824
84,118873	0,005192
84,160072	-0,005624
84,197973	-0,016441
84,242471	-0,005624
84,290268	-0,027257
84,331468	-0,016441
84,375966	-0,016441
84,417166	-0,016441
84,455066	-0,038073
84,4861	-0,016441
84,5273	-0,027257
84,568499	-0,027257
84,613266	-0,016441
84,658033	-0,016441
84,712697	-0,016441
84,764331	0,016008
84,812666	0,005192
84,870897	0,005192
84,922262	-0,005624
84,977195	0,005192
85,042293	-0,038073
85,104092	-0,027257
85,159025	-0,038073
85,220824	-0,027257
85,289221	-0,048889
85,35102	-0,027257
85,412819	-0,027257
85,478186	-0,027257
85,536418	-0,027257
85,598217	-0,016441
85,646552	-0,016441
85,708351	-0,005624
85,759985	-0,005624
85,804752	0,005192
85,849519	0,005192
85,900884	0,026824
85,935486	0,005192
85,986582	-0,005624
86,017616	-0,005624
86,045351	-0,016441
86,093148	-0,005624
86,13078	-0,016441
86,168412	-0,038073
86,206312	-0,027257
86,25411	-0,027257
86,29201	-0,038073
86,33321	-0,048889
86,381276	-0,027257
86,429073	-0,016441
86,470541	-0,016441
86,521906	-0,016441
86,576839	-0,016441
86,621606	-0,005624
86,676538	-0,016441
86,731471	-0,005624
86,783374	0,005192
86,841605	-0,005624
86,903404	-0,005624
86,961636	-0,005624
87,020136	-0,005624
87,088264	-0,016441
87,139898	-0,005624
87,204996	-0,005624
87,25663	-0,016441
87,31816	-0,027257
87,359629	-0,027257
87,414561	-0,027257
87,47636	-0,038073
87,524426	-0,016441
87,569194	-0,016441
87,624126	-0,016441
87,67576	-0,016441
87,723826	0,005192
87,768593	-0,005624
87,809792	0,005192
87,858127	0,005192
87,912791	-0,016441
87,95729	-0,005624
87,991622	0,005192
88,036121	-0,005624
88,080888	-0,016441
88,132253	-0,005624
88,186917	-0,016441
88,224817	-0,016441
88,27975	-0,016441
88,337981	-0,016441
88,389346	-0,005624
88,437681	-0,027257
88,482448	-0,038073
88,537381	-0,016441
88,592314	-0,005624
88,647246	-0,016441
88,692013	-0,016441
88,750245	-0,005624
88,795012	0,005192
88,846646	-0,005624
88,898011	0,005192
88,946077	0,016008
88,994143	-0,016441
89,042209	-0,005624
89,086707	-0,016441
89,124608	-0,016441
89,17954	-0,027257
89,230905	-0,048889
89,28227	-0,048889
89,32347	-0,027257
89,371536	-0,027257
89,436634	-0,027257
89,478102	-0,005624
89,533035	-0,005624
89,587967	-0,027257
89,649767	-0,016441
89,698101	0,005192
89,756333	-0,005624
89,807967	0,005192
89,862899	-0,016441
89,917563	0,005192
89,96233	-0,005624
90,007097	-0,005624
90,058462	-0,005624
90,102961	-0,016441
90,140861	-0,016441
90,18536	-0,038073
90,219692	-0,048889
90,260892	-0,027257
90,308958	-0,038073
90,339992	-0,027257
90,387789	-0,027257
90,432288	-0,027257
90,473756	-0,048889
90,52539	-0,005624
90,576754	-0,016441
90,617954	-0,027257
90,669588	-0,005624
90,721221	0,005192
90,786319	-0,005624
90,831087	-0,027257
90,88272	-0,005624
90,954416	0,005192
91,00605	-0,005624
91,064281	-0,005624
91,119214	-0,005624
91,177446	-0,027257
91,238976	-0,016441
91,287042	-0,027257
91,32851	-0,016441
91,383443	-0,027257
91,431509	-0,005624
91,472977	-0,027257
91,514177	-0,016441
91,561974	-0,005624
91,613608	-0,005624
91,655076	-0,016441
91,706441	-0,005624
91,737475	-0,016441
91,785272	0,026824
91,819874	0,016008
91,857506	0,016008
91,891838	-0,005624
91,933038	-0,016441
91,97067	-0,005624
92,018736	-0,005624
92,066533	-0,005624
92,117898	-0,016441
92,166233	-0,038073
92,217598	-0,027257
92,276098	-0,016441
92,331031	-0,005624
92,39283	-0,016441
92,45436	-0,005624
92,50983	-0,005624
92,568062	-0,016441
92,63316	0,005192
92,681495	-0,005624
92,739995	0,016008
92,798227	0,005192
92,859757	0,016008
92,908092	-0,016441
92,959726	0,005192
93,011091	-0,005624
93,059157	-0,016441
93,100356	-0,016441
93,15502	-0,016441
93,199787	-0,027257
93,244285	-0,048889
93,282186	-0,027257
93,326684	-0,027257
93,368153	-0,027257
93,422816	-0,038073
93,467584	-0,027257
93,519217	-0,005624
93,57415	-0,005624
93,639248	-0,005624
93,690882	-0,005624
93,749113	-0,005624
93,797717	-0,005624
93,862815	-0,027257
93,917748	0,016008
93,986145	0,005192
94,051243	-0,005624
94,109743	0,005192
94,164676	-0,016441
94,219608	-0,016441
94,284706	-0,016441
94,33937	-0,016441
94,391004	-0,027257
94,435771	-0,016441
94,480538	-0,038073
94,531903	-0,027257
94,569804	-0,005624
94,61787	-0,016441
94,669235	-0,005624
94,703836	-0,005624
94,741468	0,005192
94,782936	0,005192
94,834301	-0,016441
94,879068	0,005192
94,930165	0,016008
94,971633	0,005192
95,029864	0,005192
95,088096	0,005192
95,143028	-0,016441
95,197961	-0,016441
95,263059	-0,016441
95,331456	-0,016441
95,386658	-0,038073
95,448457	-0,038073
95,510256	-0,016441
95,575354	-0,027257
95,633854	-0,016441
95,682189	-0,016441
